symbol,company_name,price,changes,volume,market_cap,pe_ratio,price_to_book,dividend_yield,return_on_equity,debt_to_equity,revenue_growth,profit_margin,sector,industry,beta,roce,promoter_holding,roe_3yr_avg,profit_growth_3yr,sales_growth_3yr,industry_pe,cash_flow,eps,eps_growth,book_value,face_value,rsi,macd,macd_signal,sma20,sma50,sma200,ema20,ema50,upper_band,lower_band,atr,stoch_k,stoch_d,obv,roc,williams_r,adx,fund_market_cap,fund_pe_ratio,fund_forward_pe,fund_eps,fund_eps_growth,fund_dividend_yield,fund_book_value,fund_pb_ratio,fund_roe,fund_roa,fund_debt_to_equity,fund_current_ratio,fund_quick_ratio,fund_operating_margin,fund_profit_margin,fund_revenue_growth,fund_industry,fund_sector,fund_52_week_high,fund_52_week_low,fund_beta,fund_target_price,fund_analyst_rating,fund_current_price,tech_open,tech_high,tech_low,tech_close,tech_volume,tech_dividends,tech_stock_splits,tech_sma20,tech_sma50,tech_sma200,tech_ema20,tech_ema50,tech_rsi,tech_macd_12_26_9,tech_macdh_12_26_9,tech_macds_12_26_9,tech_bbl_20_2.0,tech_bbm_20_2.0,tech_bbu_20_2.0,tech_bbb_20_2.0,tech_bbp_20_2.0,tech_atr,tech_stochk_14_3_3,tech_stochd_14_3_3,tech_obv,tech_roc,tech_willr,tech_adx_14,tech_dmp_14,tech_dmn_14,tech_std20,"fund_the_orb,_mumbai",error,fund_telangana,fund_andhra_pradesh,fund_karnataka,fund_tamil_nadu,fund_west_bengal,fund_maharashtra,fund_odisha,fund_chhattisgarh,fund_madhya_pradesh,fund_puducherry,fund_delhi,fund_key_services,fund_notable_projects,"fund_upcoming_hospitals[3]
model_town,_delhi","fund_model_town,_delhi",fund_faridabad_(new_hospital)
AADHARHFC,Aadhar Housing Finance Limited,463.3999938964844,"{'daily': 0.8707009258039544, 'weekly': 3.012112395048127, 'monthly': 8.95838401059684}",541790.0,199903346688.0,28.729078,3.3810997,0.0,0.0,248.777,17.5,47.876000000000005,Financial Services,Mortgage Finance,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,8.6,137.056,0.0,63.88499149887979,13.82152964236144,10.766751422817533,430.89250030517576,407.44599975585936,424.10725021362305,433.08331147344205,418.6513849407628,467.16231444642784,394.6226861639237,20.277780338225615,86.81365661977303,74.63851969427198,126450318.0,7.792509996654351,-7.173930734827899,27.253702275248294,199903346688.0,28.729078,17.585096,16.13,8.6,0.0,137.056,3.3810997,0.0,0.0,248.777,0.0,0.0,63.822,47.876000000000005,17.5,Mortgage Finance,Financial Services,516.8,292.0,1.0,566.25,strong_buy,463.4,465.95001220703125,468.3500061035156,454.04998779296875,463.3999938964844,541790.0,0.0,0.0,430.89250030517576,407.44599975585936,424.10725021362305,433.08331147344205,418.6513849407628,63.88499149887979,13.82152964236144,3.0547782195439073,10.766751422817533,394.6226861639237,430.89250030517576,467.16231444642784,16.834739112685558,0.948134273099785,20.277780338225615,86.81365661977303,74.63851969427198,126450318.0,7.792509996654351,-7.173930734827899,27.253702275248294,32.67218417755398,15.840214776691157,18.606022071536678,,,,,,,,,,,,,,,,,,
AARVEEDEN,Aarvee Denims & Exports Limited,138.30999755859375,"{'daily': -0.07225352277264792, 'weekly': -1.2776648586291226, 'monthly': -7.793334960937499}",6578.0,3282027008.0,18.590054,6.759689,0.0,0.0,397.884,-76.7,29.497,Consumer Cyclical,Textile Manufacturing,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,0.0,20.461,0.0,45.315902716756796,-1.1081870131009737,-0.3814826369129437,142.5744987487793,141.207999420166,83.2160000038147,140.98658307373287,137.37159016223174,150.91009096308377,134.2389065344748,7.065757983960178,38.250483475832944,33.671601327321774,5596227.0,-5.949952499158517,-64.58562706857685,16.419849143898503,3282027008.0,18.590054,0.0,7.44,0.0,0.0,20.461,6.759689,0.0,0.0,397.884,0.0,0.0,-396.73600000000005,29.497,-76.7,Textile Manufacturing,Consumer Cyclical,159.9,21.65,0.498,0.0,none,138.31,144.75,144.75,137.25,138.30999755859375,6578.0,0.0,0.0,142.5744987487793,141.207999420166,83.2160000038147,140.98658307373287,137.37159016223174,45.315902716756796,-1.1081870131009737,-0.72670437618803,-0.3814826369129437,134.2389065344748,142.5744987487793,150.91009096308377,11.692963731181768,0.2441992673977413,7.065757983960178,38.250483475832944,33.671601327321774,5596227.0,-5.949952499158517,-64.58562706857685,16.419849143898503,19.144532724689498,20.442861879307905,4.276068581842511,,,,,,,,,,,,,,,,,,
ABBOTINDIA,Abbott India Limited,29641.099609375,"{'daily': 1.8312762751821372, 'weekly': 1.9386162833584852, 'monthly': -0.5193676368647977}",5580.0,629852602368.0,47.16991,17.88824,1.38,0.0,1.718,12.3,21.375,Healthcare,Drug Manufacturers - Specialty & Generic,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.39,16.0,1657.016,0.0,48.03475257267721,-125.02047658296215,53.344847577362174,30029.02255859375,29405.1430859375,28665.528369140626,29849.140590355193,29593.98646046321,31259.65032798994,28798.394789197562,855.7347702238361,48.64790161638776,41.238407189567404,339930.0,-1.7835043066428358,-44.675014913592015,19.480423427264167,629852602368.0,47.16991,40.69518,628.39,16.0,1.38,1657.016,17.88824,0.0,0.0,1.718,0.0,0.0,25.900000000000002,21.375,12.3,Drug Manufacturers - Specialty & Generic,Healthcare,31898.95,25200.0,0.052,30645.25,buy,29641.1,29499.0,29750.0,29311.900390625,29641.099609375,5580.0,0.0,0.0,30029.02255859375,29405.1430859375,28665.528369140626,29849.140590355193,29593.98646046321,48.03475257267721,-125.02047658296215,-178.36532416032432,53.344847577362174,28798.394789197562,30029.02255859375,31259.65032798994,8.196255918719581,0.3423881863932394,855.7347702238361,48.64790161638776,41.238407189567404,339930.0,-1.7835043066428358,-44.675014913592015,19.480423427264167,13.792180090467962,28.064045786592885,631.2987254376337,,,,,,,,,,,,,,,,,,
AAVAS,Aavas Financiers Limited,2028.1500244140625,"{'daily': -0.7608713181646866, 'weekly': -1.1671006336163339, 'monthly': 11.66689742128355}",568252.0,160598851584.0,28.569517,3.9645448,0.0,0.0,308.257,17.0,43.967998,Financial Services,Mortgage Finance,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99,25.3,511.572,0.0,59.577931509113604,72.5768402170686,81.05052582672192,1999.3350219726562,1820.2890014648438,1746.1070037841796,1984.5117504819787,1870.0928967870825,2158.6126366819103,1840.0574072634022,89.5562340555283,81.22490682334804,77.77178027962883,16641639.0,2.4318194148516437,-23.84895953978867,36.97593641192826,160598851584.0,28.569517,27.027586,70.99,25.3,0.0,511.572,3.9645448,0.0,0.0,308.257,0.0,0.0,56.552,43.967998,17.0,Mortgage Finance,Financial Services,2139.0,1460.95,0.483,2024.7368,buy,2028.15,2060.0,2080.0,1936.0,2028.1500244140625,568252.0,0.0,0.0,1999.3350219726562,1820.2890014648438,1746.1070037841796,1984.5117504819787,1870.0928967870825,59.577931509113604,72.5768402170686,-8.47368560965333,81.05052582672192,1840.0574072634022,1999.3350219726562,2158.6126366819103,15.93305903800973,0.590455279902343,89.5562340555283,81.22490682334804,77.77178027962883,16641639.0,2.4318194148516437,-23.84895953978867,36.97593641192826,19.53648863088989,36.08410859374513,81.70769233172975,,,,,,,,,,,,,,,,,,
ABB,ABB India Limited,5143.2998046875,"{'daily': 2.1265955526288285, 'weekly': 0.9301576414785823, 'monthly': 0.0700353958054384}",416323.0,1089906343936.0,58.142662,15.404174,1.32,28.796,0.733,22.0,15.356,Industrials,Specialty Industrial Machinery,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.46,56.00000000000001,333.89,0.0,43.438077462628655,-84.87793973061343,-57.49175776386912,5296.347485351563,5354.750966796875,7020.247211914062,5257.869684361244,5506.257353535365,5674.690713138048,4918.004257565078,187.47296866368933,42.19338201524278,34.199681169197966,1771050.0,-5.812448573856122,-51.2147461954496,22.99300502365698,1089906343936.0,58.142662,52.930946,88.46,56.00000000000001,1.32,333.89,15.404174,28.796,11.512999,0.733,2.041,1.662,17.885,15.356,22.0,Specialty Industrial Machinery,Industrials,9149.95,4684.45,0.634,6151.1304,buy,5143.3,5149.5,5173.9501953125,5052.0498046875,5143.2998046875,416323.0,0.0,0.0,5296.347485351563,5354.750966796875,7020.247211914062,5257.869684361244,5506.257353535365,43.438077462628655,-84.87793973061343,-27.386181966744317,-57.49175776386912,4918.004257565078,5296.347485351563,5674.690713138048,14.286948839096842,0.2977396323974458,187.47296866368933,42.19338201524278,34.199681169197966,1771050.0,-5.812448573856122,-51.2147461954496,22.99300502365698,19.091786888934823,32.91249264638307,194.08598068342192,,,,,,,,,,,,,,,,,,
AARVI,Aarvi Encon Limited,98.91000366210938,"{'daily': 0.46724908900609247, 'weekly': -5.943324250997495, 'monthly': -2.4844687326081134}",5274.0,1462285440.0,14.460526,1.2255443,2.02,0.0,28.251,31.8,2.163,Industrials,Staffing & Employment Services,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,-1.2,80.707,0.0,34.45578037452278,-2.515475267248391,-2.6371795131973537,102.65800094604492,109.92360046386719,132.2195029449463,103.10046250163424,109.75317760794161,106.22903376130954,99.0869681307803,5.288763713996191,54.7405611227239,58.090373694647155,2762410.0,-5.620228261576987,-45.990072720982425,23.20124810983191,1462285440.0,14.460526,0.0,6.84,-1.2,2.02,80.707,1.2255443,0.0,0.0,28.251,0.0,0.0,2.3559999,2.163,31.8,Staffing & Employment Services,Industrials,184.25,88.0,0.218,0.0,none,98.91,99.73999786376953,101.9000015258789,97.5999984741211,98.91000366210938,5274.0,0.0,0.0,102.65800094604492,109.92360046386719,132.2195029449463,103.10046250163424,109.75317760794161,34.45578037452278,-2.515475267248391,0.12170424594896279,-2.6371795131973537,99.0869681307803,102.65800094604492,106.22903376130954,6.957144659657812,-0.024777771281530234,5.288763713996191,54.7405611227239,58.090373694647155,2762410.0,-5.620228261576987,-45.990072720982425,23.20124810983191,14.48036420148819,26.65368366744967,1.831901181519286,,,,,,,,,,,,,,,,,,
ABDL,Allied Blenders and Distillers Limited,319.04998779296875,"{'daily': 2.014384586081135, 'weekly': 3.0024173665758673, 'monthly': -2.2967387170000344}",258596.0,89241477120.0,2454.2307,6.3329954,0.0,0.0,51.119,8.799999999999999,3.381,Consumer Defensive,Beverages - Wineries & Distilleries,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,50.379,0.0,48.79357210745276,-5.9651290015489735,-7.794257908786802,315.2899993896484,336.47599853515624,0.0,316.9717855129233,332.87258030458446,327.10522139023686,303.47477738905997,12.76328697006746,66.48200195335072,58.603137196385546,68449261.0,0.14123718795753248,-26.038795369893943,26.992844774564563,89241477120.0,2454.2307,40.557182,0.13,0.0,0.0,50.379,6.3329954,0.0,0.0,51.119,0.0,0.0,10.707,3.381,8.799999999999999,Beverages - Wineries & Distilleries,Consumer Defensive,444.4,279.0,1.0,490.33334,strong_buy,319.05,322.0,322.0,312.0,319.04998779296875,258596.0,0.0,0.0,315.2899993896484,336.47599853515624,0.0,316.9717855129233,332.87258030458446,48.79357210745276,-5.9651290015489735,1.8291289072378287,-7.794257908786802,303.47477738905997,315.2899993896484,327.10522139023686,7.494828268236132,0.659116282501212,12.76328697006746,66.48200195335072,58.603137196385546,68449261.0,0.14123718795753248,-26.038795369893943,26.992844774564563,20.59574945614274,33.037323968211076,6.061080998840536,,,,,,,,,,,,,,,,,,
ABCAPITAL,Aditya Birla Capital Limited,185.3300018310547,"{'daily': 1.8576559161877768, 'weekly': -1.5563543829142408, 'monthly': 13.839065329829312}",4469518.0,483157180416.0,13.069817,1.6833797,0.0,0.0,399.158,4.2,12.733,Financial Services,Financial Conglomerates,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,-4.3,110.094,0.0,59.095909583823115,5.409312651895988,5.6342462874340775,179.30000076293945,168.8998001098633,198.4846501159668,179.46835234088607,174.82166018731894,198.7048707575922,159.8951307682867,6.803650973060125,60.611746815055334,61.81949230810827,138967526.0,4.836521728022047,-34.486994823832376,23.483062761611222,483157180416.0,13.069817,26.176554,14.18,-4.3,0.0,110.094,1.6833797,0.0,0.0,399.158,0.0,0.0,14.838999999999999,12.733,4.2,Financial Conglomerates,Financial Services,246.9,149.01,0.802,246.44444,strong_buy,185.33,184.0,188.0,183.89999389648438,185.3300018310547,4469518.0,0.0,0.0,179.30000076293945,168.8998001098633,198.4846501159668,179.46835234088607,174.82166018731894,59.095909583823115,5.409312651895988,-0.22493363553808976,5.6342462874340775,159.8951307682867,179.30000076293945,198.7048707575922,21.645142121676624,0.6553733951780373,6.803650973060125,60.611746815055334,61.81949230810827,138967526.0,4.836521728022047,-34.486994823832376,23.483062761611222,28.994945270219695,25.094952791959415,9.954488269770962,,,,,,,,,,,,,,,,,,
ABIN-RE1,A B Infrabuild Limited-RE,38.22999954223633,"{'daily': 0, 'weekly': 0, 'monthly': 0}",57243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,39.9,37.51,1.0,0.0,,38.29,39.290000915527344,39.900001525878906,37.5099983215332,38.22999954223633,57243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57243.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABFRL,Aditya Birla Fashion and Retail Limited,254.0,"{'daily': 3.1262675001364495, 'weekly': -1.6647262857849046, 'monthly': 4.415031544721281}",1351428.0,308825882624.0,0.0,6.359699,0.0,0.0,243.78,3.3000000000000003,-4.25,Consumer Cyclical,Apparel Manufacturing,-0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.22,0.0,39.939,0.0,51.21057994323613,-0.014199942236160723,0.10922465107429753,251.87349853515624,255.11059997558593,297.1506495666504,252.43621850222144,257.12804555592805,265.5966042602941,238.15039281001842,8.709449129566673,44.733790532058585,42.297825557723286,110803374.0,1.3122704311869127,-40.451384841658204,23.41553294281083,308825882624.0,0.0,133.68422,-6.22,0.0,0.0,39.939,6.359699,0.0,0.0,243.78,0.0,0.0,3.778,-4.25,3.3000000000000003,Apparel Manufacturing,Consumer Cyclical,364.4,225.5,-0.238,281.68182,hold,254.0,254.0,255.25,249.25,254.0,1351428.0,0.0,0.0,251.87349853515624,255.11059997558593,297.1506495666504,252.43621850222144,257.12804555592805,51.21057994323613,-0.014199942236160723,-0.12342459331045826,0.10922465107429753,238.15039281001842,251.87349853515624,265.5966042602941,10.896823846056503,0.5774788705791444,8.709449129566673,44.733790532058585,42.297825557723286,110803374.0,1.3122704311869127,-40.451384841658204,23.41553294281083,20.39538269061499,24.338125766556868,7.039804698682715,,,,,,,,,,,,,,,,,,
ABAN,Aban Offshore Limited,38.31999969482422,"{'daily': 0.18300573810253268, 'weekly': 1.0548563955535435, 'monthly': -4.152075703898958}",18276.0,2236558336.0,0.0,-0.009184924,0.0,0.0,0.0,13.0,-140.83501,Energy,Oil & Gas Drilling,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.15,0.0,-4172.054,0.0,45.02585050052238,-0.7921977842507033,-1.0505395105937292,38.3545000076294,39.99380004882813,60.745050239562985,38.6574658267826,42.07474339279994,40.10981755580079,36.59918245945801,1.788055883850149,54.008515693307835,49.74064253031395,402013.0,-0.07822367794125817,-44.02985711967615,14.47484992334987,2236558336.0,0.0,0.76395535,-166.15,0.0,0.0,-4172.054,-0.009184924,0.0,0.0,0.0,0.0,0.0,7.993,-140.83501,13.0,Oil & Gas Drilling,Energy,91.5,35.32,0.457,0.0,none,38.32,38.709999084472656,39.279998779296875,37.11000061035156,38.31999969482422,18276.0,0.0,0.0,38.3545000076294,39.99380004882813,60.745050239562985,38.6574658267826,42.07474339279994,45.02585050052238,-0.7921977842507033,0.2583417263430259,-1.0505395105937292,36.59918245945801,38.3545000076294,40.10981755580079,9.1531243938637,0.490172629208567,1.788055883850149,54.008515693307835,49.74064253031395,402013.0,-0.07822367794125817,-44.02985711967615,14.47484992334987,21.70384352403304,27.996950316056232,0.9004589027306126,,,,,,,,,,,,,,,,,,
ABINFRA,A B Infrabuild Limited,81.04000091552734,"{'daily': -1.5190180897958123, 'weekly': -8.20117576334565, 'monthly': -5.448603685484505}",52985.0,4782381056.0,46.84393,4.1807675,0.0,0.0,54.339,43.7,6.898,Industrials,Engineering & Construction,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,38.1,19.384,0.0,40.66562343046643,-0.8991247474515518,0.9854711147504966,91.05950012207032,86.89116302490234,83.1457906150818,88.12035046262763,88.25220602548421,103.75189071193763,78.367109532203,6.510168671755386,7.802910756860597,7.368625659215694,4840517.0,-14.676776109408951,-91.87115568351823,24.07991362050656,4782381056.0,46.84393,0.0,1.73,38.1,0.0,19.384,4.1807675,0.0,0.0,54.339,0.0,0.0,11.190999999999999,6.898,43.7,Engineering & Construction,Industrials,106.47,46.371925,0.16,0.0,none,81.04,83.0,83.05000305175781,79.22000122070312,81.04000091552734,52985.0,0.0,0.0,91.05950012207032,86.89116302490234,83.1457906150818,88.12035046262763,88.25220602548421,40.66562343046643,-0.8991247474515518,-1.8845958622020484,0.9854711147504966,78.367109532203,91.05950012207032,103.75189071193763,27.877136537873504,0.10529503344540089,6.510168671755386,7.802910756860597,7.368625659215694,4840517.0,-14.676776109408951,-91.87115568351823,24.07991362050656,17.504414082374314,20.298722662965837,6.5110589907066325,,,,,,,,,,,,,,,,,,
ACC,ACC Limited,2007.3499755859375,"{'daily': 1.039413344822497, 'weekly': 2.0876735868606335, 'monthly': 7.598091866155815}",219191.0,377217187840.0,14.556563,2.2708428,37.0,0.0,2.735,20.599999999999998,12.3,Basic Materials,Building Materials,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.9,1.031,883.967,0.0,62.97154156734781,22.190462248688846,14.268140919143917,1933.4799865722657,1922.1799951171874,2225.2497442626955,1944.3901330961646,1948.3895999383526,2018.8311702693788,1848.1288028751526,48.38506795254627,81.99369360567482,73.40543695697004,2453175.0,6.231477641900773,-23.806822542719388,26.69854787554791,377217187840.0,14.556563,16.789478,137.9,1.031,37.0,883.967,2.2708428,0.0,0.0,2.735,0.0,0.0,14.444,12.3,20.599999999999998,Building Materials,Basic Materials,2844.0,1778.45,0.213,2289.611,buy,2007.35,2001.1500244140625,2049.0,1976.4000244140625,2007.3499755859375,219191.0,0.0,0.0,1933.4799865722657,1922.1799951171874,2225.2497442626955,1944.3901330961646,1948.3895999383526,62.97154156734781,22.190462248688846,7.922321329544928,14.268140919143917,1848.1288028751526,1933.4799865722657,2018.8311702693788,8.82876308933783,0.9327414443120976,48.38506795254627,81.99369360567482,73.40543695697004,2453175.0,6.231477641900773,-23.806822542719388,26.69854787554791,30.319953745315136,15.193794483612457,43.78423339902631,,,,,,,,,,,,,,,,,,
ACEINTEG,Ace Integrated Solutions Limited,23.65999984741211,"{'daily': 0.981645493984566, 'weekly': -6.259904667329, 'monthly': 10.45751523407896}",11815.0,241332000.0,38.786884,0.7082348,0.0,0.0,2.2,-39.7,5.369,Industrials,Staffing & Employment Services,-0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,33.407,0.0,51.42621241577471,0.12260482652233406,-0.14325570095582274,22.738500022888182,23.72239990234375,30.5002499294281,23.298133389031875,24.232491555547046,25.236749243564628,20.240250802211737,1.9072133236728859,45.709568152446785,52.294376843080435,2382108.0,3.9999993292839875,-58.41584345392432,22.831526879136153,241332000.0,38.786884,0.0,0.61,0.0,0.0,33.407,0.7082348,0.0,0.0,2.2,0.0,0.0,-23.076999,5.369,-39.7,Staffing & Employment Services,Industrials,44.34,20.0,-0.316,0.0,none,23.66,23.440000534057617,24.6299991607666,23.010000228881836,23.65999984741211,11815.0,0.0,0.0,22.738500022888182,23.72239990234375,30.5002499294281,23.298133389031875,24.232491555547046,51.42621241577471,0.12260482652233406,0.2658605274781568,-0.14325570095582274,20.240250802211737,22.738500022888182,25.236749243564628,21.973738093205363,0.6844291227827172,1.9072133236728859,45.709568152446785,52.294376843080435,2382108.0,3.9999993292839875,-58.41584345392432,22.831526879136153,22.583046646643112,11.928060179557079,1.2815748092635406,,,,,,,,,,,,,,,,,,
ACCURACY,Accuracy Shipping Limited,8.0600004196167,"{'daily': 0.7500052452087402, 'weekly': -2.3030252167672822, 'monthly': -3.3573108854717213}",76338.0,1213513600.0,10.075001,0.98149055,0.0,0.0,96.157,35.6,1.481,Industrials,Integrated Freight & Logistics,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,8.212,0.0,47.41357556839642,-0.14937430014976627,-0.18832218943690424,8.055500030517578,8.532399978637695,10.266199979782105,8.106926500195854,8.53780374675964,8.560692012530701,7.550308048504455,0.5354656729598269,68.26155375589467,64.62633760359698,-8887126.0,-0.37082487522073215,-25.837316862603373,28.501955082848056,1213513600.0,10.075001,0.0,0.8,0.0,0.0,8.212,0.98149055,0.0,0.0,96.157,0.0,0.0,1.7530000000000001,1.481,35.6,Integrated Freight & Logistics,Industrials,13.9,6.51,1.0,0.0,none,8.06,8.0,8.1899995803833,8.0,8.0600004196167,76338.0,0.0,0.0,8.055500030517578,8.532399978637695,10.266199979782105,8.106926500195854,8.53780374675964,47.41357556839642,-0.14937430014976627,0.038947889287137966,-0.18832218943690424,7.550308048504455,8.055500030517578,8.560692012530701,12.542783938905004,0.5044541374955989,0.5354656729598269,68.26155375589467,64.62633760359698,-8887126.0,-0.37082487522073215,-25.837316862603373,28.501955082848056,14.27632236283981,31.09302429454233,0.25915801859628024,,,,,,,,,,,,,,,,,,
